Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Label,Timestamp
3306,17224,40,31,952,4664,14889,95,14.844117861938845,365.24051496288854,816.5998328897083,595.0949622222979,527.6299974855392,744.7012603398769,330.61720597070985,433.3480668672756,103.69885554593772,133.65057807181856,921.1864776266173,672.0303829692205,495.72468209722854,375.30138644442434,22.633502145562368,417.43431512891704,642.0211511642664,708.3409264684329,981.1060320592774,789.5650814553214,221.95302173824882,946.1505220309937,92.79977219711488,876.0576728649858,84.24631389162751,504.3315153529544,806.1695047289151,420.07944536426436,517.9077630950144,916.2525870547659,213.53300794321305,808.86841366602,BENIGN,2025-12-03 08:35:46
443,7603,570,51,36803,10275,970816,3874,839.0807796575722,916.4134197099099,466.2149108290861,47.07786102419653,813.941450695014,292.81512295637026,605.5257017751695,952.9322318908443,557.1889981186399,673.0909093558527,476.18220306444937,753.7358588941846,534.8757973278284,413.0811301384314,334.304643422071,768.3615981177703,776.7315023163055,842.6475835405516,934.4137600551494,733.4438877760216,324.95441866488994,326.6121945692756,288.42173621480896,502.3558211118172,107.1971993235018,855.0552239159803,507.202464999081,645.2390818864953,371.0666381576029,56.11501833666299,347.46778554321287,628.3202454502813,Bot,2025-12-03 18:50:30
80,6918,1461,84,116682,1421,5750333,3499,593.3459487807125,549.9995636157239,369.0641949401824,82.83846985927268,204.49149350060182,796.0580639377713,315.54334865933595,939.8374229201711,791.1533922504728,986.2394719133501,345.18666361454586,407.54019404129514,826.8303351337786,632.3739776621792,314.8431820730704,409.9428255678134,482.33223597404384,317.0608663932897,242.95763331728625,204.24033092297722,475.63718344675664,762.2581232462892,947.1855480385167,89.8860513511326,765.1916068233397,906.4114873787975,109.39680595651069,315.47477106465095,87.68299777723243,961.7070005007002,473.3553572984497,38.166605728391815,DoS Hulk,2025-12-03 09:48:42
21,38505,11,33,3485,1560,13854,71,475.507114716485,647.2614531511,446.99350137964086,808.3804649040642,604.248951205216,972.2949019508344,201.47305654392866,61.89870894214833,799.5106961005143,401.6656740470339,917.5492263746371,110.5271634078111,790.3263746988499,182.1322449013868,528.8451031398978,513.962224851694,940.7963553467689,504.75726448035675,336.7338512326743,309.3378528347115,795.6499796517447,179.8913573790013,931.17968011671,49.087905664952025,634.9613524538572,602.3629774933407,231.0927626446546,138.6483799037942,891.5747762798218,458.73349504857276,271.33626844497314,409.5575129432574,BENIGN,2025-12-03 04:40:13
22,39389,10,12,196,4232,71297,74,839.7730074364919,715.053066228055,551.1563237633297,471.8145995169012,555.2047779898994,571.5956497171495,41.23036563220772,183.20570946364722,862.2730872369608,488.1726156310877,129.16636941699954,522.3763822221031,865.9393149130165,273.099896916461,257.18024116374227,935.1675761388311,662.4574122714555,589.3599576186247,906.758985962253,563.6555920126959,123.94765397591523,528.8325373658139,995.1872343607893,331.4807282642071,811.8260343258015,241.2300381697887,726.1675815148902,924.6753754936456,705.3984986684997,276.8626135367811,175.43325697040467,124.70884906327251,BENIGN,2025-12-02 23:15:20
50044,1258,2,3,822,48,30382,95,577.6546093849206,447.49899168981244,789.7480265739912,899.675144189739,811.300229919621,461.2946939697086,681.8557986081279,897.46790060542,120.61963361262318,668.561177281988,724.524436379669,482.89113499354573,683.631395785812,164.39052191382953,744.6604417148088,873.9460435921154,220.1745009358127,475.2298733901501,191.39621453705368,506.590281102693,104.85820979465966,766.8782806523387,383.23275457888064,530.7827122884073,119.33670857008738,94.32378718455625,148.66293117272778,700.4935904531973,273.5514820815138,259.39436486194745,881.7498867190164,883.3172014813049,PortScan,2025-12-02 23:14:58
443,29725,31,41,373,869,86767,54,89.39910119745775,612.4577403397294,921.7612800792411,928.4578385619066,64.69316349156972,545.0261622406915,896.3704718074044,659.4112159240045,132.56012480514656,494.2022708655216,114.59328901729127,903.5834378866703,352.3521071115171,283.97133720248104,80.84948666396762,239.4242591018022,955.8187899869696,987.5635839587102,489.42365536783916,730.1554163255789,655.5018433876129,235.49211862127618,792.6604331755094,227.36481714579293,409.4134897344752,35.919293264771945,948.4675661235087,999.4356044861149,339.57954322070873,928.5236555193397,469.72365561318384,29.034503526785937,BENIGN,2025-12-03 05:54:31
19415,939,8,3,543,154,48528,72,58.13216001439725,764.2860205816198,725.824691649441,685.7469035707968,305.902509529258,371.59549623151753,632.601184710397,793.547116392745,989.9772322175309,711.3037439398505,226.5016092870118,143.6415390037087,355.0454356913262,672.1197173225872,499.26169111672925,254.51959054620554,263.5089318422249,484.60502130190673,989.0171301152114,537.7605540794613,349.67902171587764,574.5349003854401,109.46066830598866,326.94849252128233,154.99837446349184,259.1769978331313,856.3951529606977,28.718165412709773,152.52766248002325,213.7634751353933,290.39341052533416,637.1621769822862,PortScan,2025-12-03 11:31:19
80,1258,158,57,74212,22996,3823594,1472,404.07462075611636,212.21457117521635,460.64983388965965,453.73647140792474,270.4747747827082,451.3228028753779,226.5242525654806,910.3412040890721,25.381118841191984,494.90552728844403,627.0897969097981,541.7114188826934,501.0982946225062,960.4569744961217,980.3845187911398,103.5284767828053,907.8253955879524,963.4850727422934,14.862706905917399,140.19749563964334,810.2316366315433,760.8601751350454,848.0465847895973,8.157658431813042,311.5579990903747,842.77414513549,745.0452136645036,814.9674950857546,880.4783884178968,882.7786894550662,777.2223882661325,143.29817738841066,Bot,2025-12-03 10:35:38
3306,37383,35,26,3664,306,51931,68,260.53703917184436,656.3375071674626,97.22653947145832,489.0649899505529,797.4338707306113,415.1198152676262,489.06015367895964,869.9618118844627,838.6227727179099,711.7507798817995,728.2303875594282,289.87487256712086,834.2661183965815,641.076128566213,279.71498473255485,305.01307214479976,392.4810100037428,852.7226803456542,179.97373472380008,47.872087441711116,646.4394104863402,813.4082278903672,156.5072376835951,32.15795860665749,122.25381879120766,239.45610079270008,81.30359766808859,361.2960846225819,16.78522776418767,149.34727142462577,317.4022725866424,55.21335486728318,BENIGN,2025-12-03 02:42:12
21,4771,108,143,8905,12537,131783,112,975.3152337302458,780.0172723638391,299.8933270270481,257.5496258592014,528.9595223432445,544.0921390410983,250.48795762070097,714.7532225496585,926.6251577565106,983.9033910501583,599.0226079459197,435.1334648407328,479.94625956518064,221.56910040856016,206.50301478109344,144.782032196196,594.4563435570209,209.13233871978076,589.0278631906638,972.7643737465052,875.8786305951617,339.0965900700399,564.4048741820809,730.9990729350311,598.8944168201277,639.5448695846942,394.8647901159108,291.80701603756563,737.9398350927848,568.7237522007736,562.2812870889982,812.0026910781003,FTP-Patator,2025-12-03 03:09:02
21,10481,25,19,1560,3766,16320,21,748.4030527642138,971.9097801157978,456.0818307124299,64.34262864157303,200.18913442558716,134.29109352787438,654.8787476008165,656.9109196541025,533.0008311709718,271.0581417834688,884.402118679382,140.4232334326433,617.8849952429027,274.1955827392986,599.0671159030621,777.7310507266808,33.48759120438316,992.4597669728718,950.6655863652336,836.2530926096857,886.0730864020159,350.2663699213807,170.76194583298522,70.60197353430286,770.2454614048398,0.04556185069859442,992.7501096570501,729.1447177944812,120.54103074974898,583.1152660132009,579.8149282712668,867.3176785792493,BENIGN,2025-12-03 11:39:43
443,5333,43,3,3444,1219,34082,55,870.9170196685086,840.4893334492726,894.6785575677397,952.739571036476,303.7604967631291,311.23990669055837,274.7020030326338,23.738598870674753,233.01597708425768,262.69835391052453,416.0928478999105,752.3061654012998,939.6548154048481,996.6783043643603,844.6689083034046,561.2121640198345,452.5400394703015,369.91731831939376,90.03604367158657,551.1087000716636,126.37065992965269,928.5740167428454,603.8512220359312,858.3168080438602,538.2187521206918,961.9800112530489,578.5029459862842,453.380518692986,612.0140419829291,571.860410419223,703.7110932986515,801.4672078099095,BENIGN,2025-12-03 18:25:16
21,8245,49,37,3575,103,31851,9,786.6199000716188,917.907209904812,119.33363461061597,451.662693769195,985.15735899703,636.2187973641123,114.08176115806023,455.16008170282817,16.236882284506706,740.1257277668933,922.2329068947776,489.22425528558256,489.58879096272625,243.26338923576762,210.10723984264035,900.5357607020716,980.999980065183,798.8389596576177,361.38772816554666,474.6096690078141,584.2603727025772,299.13141014817177,399.9299274290412,178.7010467231872,960.1125974386082,37.80806745704235,173.99824654295227,864.5849121890534,925.1693233769222,872.860384504746,897.9724114660486,477.9880748814365,BENIGN,2025-12-03 02:55:07
8080,15243,149,91,6530,8565,290816,395,865.8462350724924,611.3736746344629,612.0958958472977,883.341050994675,47.32103621816397,442.0630574816321,760.1286550600557,625.2755889947703,228.33102288891936,438.194893409394,717.9291568650277,275.6825256753983,938.6687052616148,940.000162696774,876.643262587314,47.87433209914382,783.8962129459361,274.5127602510603,970.3824542340277,703.974836394429,612.7095221546509,681.5855797099396,162.7387298905232,708.4706012394693,667.497434474137,63.68299125341503,95.61312539855815,878.1203984737796,190.53763127055967,339.0040820011192,197.2966970833121,966.3383020484366,Web Attack Brute Force,2025-12-03 02:05:54
80,41808,20,18,2573,3418,21867,3,773.6467350914664,323.0543154314882,398.8712503091041,477.89875082213496,372.8657317997307,893.289256183008,271.71342124497556,619.7270649591715,871.066335901726,427.1343992422387,753.1843792457628,882.0874919327539,450.1055791928136,710.3652485518745,46.176453827861394,49.16949436411544,194.28144934776014,189.24823151159197,751.9518340850346,584.5549902778935,417.2545676518515,167.92770691649272,159.57531860422603,497.5616999751171,344.0327912528894,58.281361006640275,175.2285366803954,486.18172561881636,354.1963528942236,658.5121520883132,199.18856481186708,63.865858823799584,BENIGN,2025-12-03 08:40:49
80,6666,311,394,15585,32841,687025,2192,393.61813398465864,432.43818847634986,484.79515321149216,798.6632351854207,318.9170247791648,908.8348689103469,513.8881529657486,73.68515711701484,254.63473346859934,336.7748151044966,640.3365046495674,265.10610595355763,600.533569182438,927.4066065649837,353.8435461284428,344.2308418472297,499.08602067796437,444.3561721927698,101.19278495825723,891.0746393601165,816.3851802730493,462.69676688579597,561.1450497106573,114.73535784781208,423.4986230480201,443.6716866791619,470.25484870413493,993.7562285896638,299.9217727847148,280.3405429031005,183.4732100045734,939.088894484432,Bot,2025-12-03 13:03:09
443,39033,2,6,3007,644,50580,10,836.038462961909,750.3163519681239,333.41155637464414,823.681119954932,118.67609375353238,392.5934641709483,32.66719773652005,103.71643772676542,229.2216648033455,792.7994251294277,310.80974260179084,320.7524950819355,495.30584347269,774.3932998333748,157.6997308748975,744.4003812685366,353.8981048069364,275.8217838341801,573.3041537776437,822.7718933918311,826.3940870139688,768.5392575910595,955.0299042293767,897.4489996056168,515.5609169441801,101.239189834596,291.6111804907863,471.4053623896931,394.0346455757986,678.1947934484733,459.1044069827934,992.4607403490078,BENIGN,2025-12-03 18:53:14
3306,12679,39,15,2861,4598,91211,45,827.2122574547103,770.6183569069591,374.06760442565235,51.09140255824085,94.66424746529344,803.8649931880308,434.7686767913451,461.1406172371555,69.83770704585623,884.1835664207308,6.9793045632492445,718.9428079282171,411.5531133398023,390.86826569605546,665.8671609736598,784.1046889407093,74.14497503879014,161.17459292418735,35.074025189824496,195.6145314598644,337.18547063133053,205.0295890947813,33.011188020515505,323.52957819562823,524.8900893958065,140.9150170648653,362.7263675048441,513.3074740471916,390.58708938424536,227.6563908080651,46.281875724555775,527.3540379914683,BENIGN,2025-12-03 15:08:40
80,386204,35,17,4901,788,4666,9,885.2182896922386,510.3672266786999,721.5868825851709,693.9552888060475,216.80493732718585,879.2680419991495,295.3793318060266,86.0476391297914,812.6405399306134,160.38063967317885,51.83411654388226,332.4526042205821,106.7684524584902,853.8067359702154,416.5150272538284,936.9782314712972,89.99427412431827,352.07495322993407,570.6412555940141,697.3658725541344,351.04497896488897,784.6273734297077,40.86033583205362,289.1547236315799,689.7792297655037,671.9147944079504,258.1351932811858,350.542717949312,439.6722556047493,427.64707123612055,527.8754365871405,897.9710493566483,DoS Slowhttptest,2025-12-03 02:22:22
21,13715,11,27,4195,4607,85841,60,79.25306720205683,686.2883803168443,63.67578544642427,5.1715869030629635,562.1102532756747,732.534247844116,92.56745743189721,468.84148291064633,127.75803322681078,227.8462654670681,364.47297418740845,277.9465654195522,612.1774019553352,312.1903260273673,661.5093829426426,194.37124250219628,880.4054128233074,881.7912193752405,833.1094835913532,491.8635590473134,786.7165627262871,977.2194889909372,381.26920937578603,789.0874655188451,419.6555312340245,343.3004713162841,360.87740839308566,503.99092655483315,221.25251638680353,239.54337456469543,293.9251266238919,428.5116063984502,BENIGN,2025-12-03 11:34:28
3306,32272,4,40,1792,4122,24092,3,608.5662748249061,767.7960269486663,934.5269284075586,21.543946249069524,351.20516982276763,836.4749556544048,849.0842636200283,414.9681395364894,964.9726119479332,894.0049670464122,874.6554154383676,767.9917738144864,986.0921901083354,981.8142071592786,825.1113963677152,77.63935113106967,928.4865350264816,135.07529317010736,328.8472033715084,811.4947291848407,595.542994588643,873.2467369249739,585.3485551378858,826.8646992438792,469.74993607737457,250.6209134466878,742.0349587322501,403.2213519238913,911.1535672148578,591.9004112263158,437.85855312589763,451.237829268657,BENIGN,2025-12-03 01:53:26
21,40551,36,18,3499,1644,47138,22,448.5446440708769,958.2761268313133,924.004315644959,645.1830148491542,936.4917599327522,94.06923062055972,381.9795572550143,367.7422727838765,208.43506440543047,683.9988138966662,690.2662682832523,556.3445613008837,6.68679167217423,781.8968734526941,124.60580809732313,522.2116703802463,93.01811935475467,441.86122682527173,292.5914358613819,959.9890851510376,442.35322364976173,27.458917773189427,818.033579715106,826.9652193849914,733.0620560062208,548.3321608357924,403.3486485418566,549.7569906313515,440.19856737460685,814.8490497501842,251.51790793854212,627.5196110326342,BENIGN,2025-12-03 11:59:02
443,48073,12,11,1587,3253,12336,24,540.268152101705,861.3613941497683,632.6378832001459,544.9563012128451,176.44893793841197,73.75076424855864,147.8296922884208,371.9755510477959,141.27958126682373,736.8651193184589,745.6666398405825,875.1349041397771,683.1255198288136,436.17789083543914,843.1559774218871,101.05129361275777,798.740072914283,993.3957445987292,370.40372979013546,549.1151971800643,574.7184126212462,190.49115042603947,949.459861187805,394.220289469432,14.448363884761228,529.1755921363072,957.6026579361074,236.0104759677758,923.2206064207008,612.0543607409736,571.4420974227795,221.60267221729703,BENIGN,2025-12-03 09:20:11
21,30996,31,34,3025,303,70650,41,403.78712705873176,643.3053014756696,552.1243523842853,231.6130611315209,175.77653081757094,819.3495450209562,763.2111143226746,585.6376629878051,360.4746131965464,177.9219618061949,176.3874541615381,642.658523132719,893.4408479941229,390.2895836991211,378.8838164765165,188.57013398548705,300.5039436219743,701.3540307853474,886.7080876360151,458.08751457133746,94.37817761438583,248.5106706611485,450.3137121010705,942.2734409939626,196.39600279520764,479.46719490496037,866.5005836195592,353.244241279104,668.499525430261,442.26885736438993,379.34603014471145,923.9882596024856,BENIGN,2025-12-03 03:54:29
443,24438,4,28,3306,4751,87397,70,241.52888201476173,567.3601644238304,380.81434929298206,467.0999128718052,561.7356296575891,698.1300113102675,530.5389145897536,497.9903747479889,19.137356919988523,324.65772878805086,191.2268294649807,449.09066527949335,662.3930381689426,906.5789138725946,287.04281827031986,995.1169456521642,459.0632706298475,28.628095888812656,182.11151053867658,894.0328113387476,176.40895438277792,805.8057221834598,802.8247258203414,323.388460808366,609.0229751553579,92.35979700772634,373.0772218370253,141.7513282005104,621.032054942822,660.7939189950372,342.5607671859482,703.546364059181,BENIGN,2025-12-03 11:10:33
3306,45480,34,17,3921,4060,87021,33,217.72344041193094,667.5746960146723,901.4286986341118,488.04688600126644,256.27899955847187,481.20531121164333,176.6559827774875,566.2986880414144,679.1403337678814,353.8632924211471,832.1081047657826,783.4349908608037,539.1087068486684,866.4479970040919,80.52333087294849,230.25470465513354,484.8473225518386,754.6726717371386,992.1977286239097,648.2699045796888,689.6952466267695,319.75600321134965,567.4256461209105,376.45325566964397,57.27694023287544,325.9001350151034,335.8859885028124,870.0259519217717,436.2520347186183,359.8740484578805,273.9986509115118,809.9040175396543,BENIGN,2025-12-03 03:19:18
22,12106,40,48,623,4531,1033,34,25.327512650572427,132.86003148333126,876.6846473500248,363.5483011277899,485.28367658758333,693.8133981180162,683.3905388121459,392.3804344021341,593.2077303418164,361.852403278529,552.287116120368,651.761170484693,211.08050288882274,888.0871074190563,479.50743739145787,518.0698071254282,729.958013363605,584.0882860487106,294.36904031607713,5.468540932932919,542.7736251753824,605.1538202065968,918.9516856436069,69.4672453088091,440.80167921471514,875.9033724274598,645.248104116704,724.8997712718065,533.6694868831032,548.6011458052772,906.6925037977016,535.3023786071604,BENIGN,2025-12-03 16:16:05
80,37153,8,39,4609,1945,7195,66,191.34060179807466,702.4103377282969,614.5538929339409,962.098220363613,523.4388950102364,586.6294532863191,416.9138570237896,178.35840671351423,664.024716204712,37.28458416691227,38.8864617998852,796.0160699258553,861.8257495077845,922.3359643599199,218.02266823271998,66.29514381051693,639.6732718527348,778.0296089490924,555.3124785711315,106.34800302782754,927.6622493372873,236.10869598617435,506.819640232579,462.5855236262597,596.2395373453746,622.9761167082703,309.6691728952643,627.676511990229,413.037672095502,837.404856145936,452.50938667409105,27.40421903220913,BENIGN,2025-12-03 10:08:11
80,3674,3948,659,121653,26310,5545339,4390,31.789486812819124,156.24982414258827,646.5022879207698,473.25321574827564,460.36156196338595,412.3336714765149,417.11418844988304,95.86290371801309,278.0568131600418,10.790449134809643,70.76208147270002,532.6517612822078,302.2772634992794,545.5748039235307,369.78617864741113,920.8191466535569,779.4715120437534,178.18154189131175,126.75594956602032,522.8022414658384,524.4081859798156,93.5450437160148,29.143481319257482,514.3816363604874,895.0000849350643,10.524682587357725,606.4832800755061,121.67915198747659,314.41736084969864,863.3651214006084,914.7198340435823,636.4952889221402,DDoS,2025-12-03 06:30:40
22,26505,20,28,3342,4536,71744,29,39.81546137273217,680.2686747499683,940.7862017792236,318.86797626085394,57.503859540826156,246.05174009752727,834.7861030247939,466.58463034498453,745.8870815425267,334.71746930641666,884.5240800057626,90.77985277383394,334.29602420425033,13.365092181691129,433.7392369086589,588.883924689514,756.9994960105146,626.2475420891617,23.636583882008733,297.2351930252085,579.7796453187743,651.8111474600838,729.0247643835152,823.0275816282528,610.4680350401949,91.58452494774893,475.5026720166706,555.1740033748858,909.5138859879398,770.6007738044826,699.3366091211773,385.0990570847068,BENIGN,2025-12-02 23:36:48
22,33202,30,39,4305,2228,62205,85,379.2155344342149,875.8008367663481,53.92293612407839,340.4940641107507,149.90287948469194,451.35640843748536,51.1044542866862,781.6143732277901,41.85522774426076,456.38894533651495,427.07601326225495,666.2863025949217,76.6860415018682,296.1614744530816,405.628315566657,891.5002868062511,261.8376457746834,847.9124812383824,823.5071905980874,349.7558096928192,65.01866166433811,381.24880037533694,251.9254208309848,362.050115049484,910.5757200662924,964.7493450323786,763.9156090295775,661.907136390862,178.54515038382047,229.05505354200028,403.2560910145482,788.493499625046,BENIGN,2025-12-03 05:05:54
443,45970,49,1,2507,1141,22665,56,416.8212539477348,824.7061580303064,985.855842921329,400.97281123397875,744.9169308631142,41.42766872600312,697.0801664781287,403.04071684959706,268.1533326500024,431.83924217814587,151.6882121489148,416.83213783824925,275.1326309989551,20.8157600724197,192.56829699050172,406.9250146461072,390.9589200267032,189.40431948066828,496.9021384349498,372.75438047667143,362.6103956439639,850.7830122113754,58.278400416238775,332.0021157520402,536.4199957717598,544.8864588151215,260.03393848155673,49.599598184145385,773.4888392642782,452.69800356601655,12.06467039342185,536.4037021548314,BENIGN,2025-12-03 07:27:22
26637,3959,5,1,594,12,12594,73,119.91068822898387,595.9782915049017,989.5545953847331,892.7248328677626,882.7591610679008,693.7742157912638,214.84412610030824,660.0087823347766,925.6508655893472,432.5070140082883,538.9175311631657,279.661593244267,878.1919620116582,363.19092038969916,875.1786572381253,521.9797633079629,609.0941469900517,152.58946961330787,500.3311290161805,357.77550223265865,577.0484367066696,555.6676788676874,612.7014307931927,419.37709032225325,827.9616851176977,273.27008371738214,280.18407208907945,233.8618999961879,253.76599051176885,943.018859643845,457.3014973340991,276.1413660024369,PortScan,2025-12-02 21:54:36
21,20560,10,41,2657,3070,82840,6,937.1003116585213,359.71365631986663,164.56895582020226,682.9170638035731,177.74501119926967,764.9632834765982,566.0894224754057,24.13917037654434,157.40745613576414,320.6083697743641,369.6089843619207,554.732765323898,70.71266145369415,21.635013716427174,286.1778424761946,802.2430443516581,26.250144328204826,932.1400490484351,483.3200647312635,143.05069312456408,756.9641297058655,282.85542821185095,962.1101055589613,53.88913592589362,83.18330077487046,695.1897313760948,939.5466425572586,156.55797144606453,844.2687789811773,835.0172267523991,122.14196872919992,72.34530724611865,BENIGN,2025-12-03 17:10:57
443,10371,820,53,65532,5445,7647726,1639,189.67652642067202,822.8870475597246,955.5436686532679,853.1339383288436,249.55963234231115,161.8129276033957,562.2227076108471,883.7299230383418,441.59803829828826,615.4469061919702,493.18602318111135,663.3171512750656,960.7994557659999,578.3521340511571,142.46903239531795,797.1523906339891,502.33382575345496,115.55537690860174,771.7253350625826,428.5666789389313,970.5921934003967,844.4545001352252,206.72429046515128,259.11966078898087,745.8584697233971,582.43637695215,201.7561813945441,226.32292958356294,383.6375319466937,455.1787684574625,197.70416867370378,304.1321412796947,DoS GoldenEye,2025-12-03 11:27:42
3306,44236,23,25,1758,1816,36489,84,383.35973870101446,423.8628481651643,500.85125158396437,66.74891407548256,437.5222910462204,825.3229472076245,567.7235731580909,878.1258917237824,949.3854048139814,751.75070111163,683.5747488547127,659.1530929210136,401.28406373895933,193.85764926619154,82.72986011150284,430.11449983070395,591.2645704229918,313.8759164019971,907.5489153905851,743.9525294420753,413.8807557094215,133.22941926935172,990.6125992234463,787.7314392848134,988.9285439067021,148.88893630290855,49.4010646779921,421.85467575113887,897.886360172879,907.2408382528718,259.07009512140786,529.2175160283406,BENIGN,2025-12-03 13:14:11
80,187591,42,13,3625,795,1299,1,430.9768620796608,819.3645911319855,484.8550822655252,234.56079923843632,355.23890945960113,581.6233871826054,810.4546492670177,380.2877981732766,934.913713437201,110.7149415293932,691.7301604091584,334.78088070071675,55.839931754009584,537.4699128060857,309.81194276176063,251.95822820369028,353.5933540377324,985.646386360892,276.137265411898,333.0059865107816,870.3167996866362,686.968961214793,401.5594696195901,194.59416588127897,792.1340089332168,627.9695639133959,844.341738611225,771.1355195434563,474.55091318830614,330.90366876942056,856.6089211231442,462.81020244382955,DoS Slowhttptest,2025-12-03 01:31:18
21,22507,43,30,3743,501,65118,43,653.8284515982151,512.88848338101,85.30429954859497,546.0959734488571,188.19432037388128,186.9061469691613,187.34699312347124,508.7828873188651,431.46190274420024,653.1529925370943,691.1270087576099,459.9598622192983,63.091379008196505,475.84326595302275,687.4661532259238,295.5863258942717,400.27423111011564,558.6554985011447,443.53714956233324,764.1748975570843,398.08972102152495,721.1968052201877,231.81343583354885,867.5946702363318,726.0354929444142,438.08115183055395,450.4012424541739,281.2866688051796,102.82904419122852,393.9516172083184,684.335658283148,669.2199614270401,BENIGN,2025-12-02 21:54:43
22,2636,192,74,6271,12787,134804,51,394.76526362314024,721.8173328931654,247.5657472507654,873.0885956286614,824.0643366800805,542.7606161135508,156.98806778953622,946.7987767266167,308.4132743510996,803.3183247665327,550.1370805998108,56.06161431464318,434.19900919918655,463.18225098199264,549.0434952227382,83.23758105877221,715.7415662820873,137.00738467492647,579.862002798161,484.8092829459716,485.25519651039207,25.264349964161493,712.7166437211615,136.11171480620942,346.51199814660936,762.8475487817863,602.7937728077281,897.5085466278799,642.3866493454003,144.8900979303397,480.08209302503826,35.793682217979516,SSH-Patator,2025-12-03 15:42:18
3306,17770,25,7,4802,3263,69696,66,763.1927514866286,28.76800017340253,227.40722375074319,134.7868682807083,107.69717290786917,250.44445058467358,909.8975169979583,463.6380520736436,536.3314334793814,209.59688608425532,171.02687739597354,519.8631998018461,206.52225552968662,508.0459421222732,308.17619940215536,193.4758237050379,25.355760112168333,534.1122082378204,0.58646430877618,46.08655467143985,28.52574155719456,655.8404292181772,165.18286656524793,617.4108051900798,634.2547081786954,919.964427586187,800.141708879411,490.65329504024135,385.6622835573673,965.6541635556105,130.86526082449325,70.64397374831933,BENIGN,2025-12-03 11:38:04
21,24042,15,10,4589,2849,14977,53,49.43940078280984,725.7271687077134,318.2627524090267,497.41803599663825,552.5034765089998,432.75245155159257,963.6943414365338,299.96106292747817,860.1777434359608,123.14920765632276,895.9751855531604,77.05876772303321,986.0557020529152,794.2058238578088,361.80037958085774,156.44688698650577,326.1578645453699,468.7702170407232,187.7315406199659,443.1242057820826,318.6361458402157,605.405598955191,840.9147794788365,627.7540333457436,48.345559273290874,400.6506716950953,542.9306052566296,265.49432139958793,829.8280815844201,194.413784214016,319.8243867744561,586.4404780374779,BENIGN,2025-12-03 03:10:25
3306,14530,45,35,3318,2670,99287,53,667.4962551687572,411.6862700277367,101.05446813958108,933.1714543885859,436.1288208660699,24.93702658474206,280.5313090388104,705.1527694236751,985.2652688637705,557.1431096381218,381.42313343136715,346.7942083861186,817.4949109187827,296.92077417503504,891.5041571262074,383.80298198205156,800.9081601411633,482.4691172905187,95.94234473700303,542.0923742693141,297.58570688150263,80.41940211166133,113.77369043228802,609.140839642363,807.4240139117646,282.36780061196964,208.06734949021387,800.3858535444107,680.5392740875503,946.9052772756418,970.3249997487501,780.2941380819484,BENIGN,2025-12-03 09:44:31
21,44028,17,7,4873,2809,60535,54,729.3076765694032,123.31158564396438,674.091465744615,695.3380168311776,274.7414280408821,445.9195975397483,140.19476989708878,624.6562408794836,728.4808553900185,14.077501304163187,509.9609330720218,443.45693955156986,820.6382763918426,936.8106558460728,746.4828195114367,129.1168921741165,814.3916236373867,310.4651567215536,464.78664029730453,244.95183279563892,700.213864384652,490.07768450927733,546.182682143786,233.31662231768578,666.3420789397442,307.88688603933923,395.8767835986395,558.7992086041088,804.5079275781382,293.7739372384303,398.7539728392918,622.5331944979919,BENIGN,2025-12-03 03:17:29
22,34947,40,46,1787,2094,11781,96,980.2523822289772,489.67055855944074,455.22086943302173,122.96275650216704,803.5915390200836,872.228862549218,766.0105456978629,285.7575438386247,383.6250889632351,879.6772522872286,777.5106637425462,880.8895434727066,65.31225473776037,430.5620496524475,646.8771424167467,743.5382553069281,267.19872649729956,840.2539585848783,313.9115921771812,923.3430920031672,778.9872524702405,658.9676213387486,859.0016270649957,483.99200792483543,109.52755159590266,797.7953431974083,49.82255026453552,119.56287890841644,87.78008681754812,198.44940184392414,757.474372674346,446.42432353134666,BENIGN,2025-12-02 23:15:21
80,40402,34,35,1760,2075,87511,84,192.52359066923296,74.58142253916178,506.9294311307815,117.00393433099454,369.8919536139227,976.1599325131689,529.5600428890824,953.4690911478209,549.7552139512378,321.6109301986293,714.79099439293,164.5885262969369,277.20705543789495,694.6979884059631,315.3571416606341,142.97070977324168,448.69563011639093,618.6752805414959,914.5517753402809,703.1889331490527,218.67990864842724,265.77428932619193,498.38472949490597,848.5438000095768,691.9914633361075,7.510756490749393,174.00974497719767,339.77505853749255,91.16825398222007,217.9735216694415,535.3686789137017,470.86059135667267,BENIGN,2025-12-03 02:07:52
