Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Label,Timestamp
21,26380,44,28,3142,2323,67196,15,139.91836494026822,873.9422828533105,370.94399773420383,217.99196485036876,12.442605243025096,453.1118695830475,497.08280544451264,910.6170394639047,857.9467285363291,411.0744433963425,101.9214550155606,559.285224657796,874.2508864448797,668.4409744139151,492.4215862466166,380.679497849074,358.61117787129314,791.6487913920506,875.3163690092066,751.0462376997929,472.9852761873815,483.5738105044608,568.2953789541112,777.8414945241336,272.2244121329068,298.74467430840537,708.4253882836517,813.2384624003968,114.26616900450304,850.0877713117417,124.88997177565109,618.5781872848497,BENIGN,2025-12-04 17:21:58
21,4927,18,47,4290,2794,37032,93,167.02938884875863,559.4014674268514,853.0548484706023,738.2694944432949,172.7970885662137,118.47639138483113,779.304100846369,166.4914080660076,952.0789937047566,905.3294212397128,765.0200162484318,634.2993679743317,528.7397272913818,790.3057898318835,574.7973715906791,185.98972644126178,638.5485816275274,982.991050904425,557.9932432789631,431.6491443903818,943.393266210889,877.5603172598968,567.8070032208934,947.7800323234434,574.0897194340798,537.3226342894965,537.9459294793544,687.1131042650002,646.9371553446766,620.5904789544373,950.732633651025,447.78152452522033,BENIGN,2025-12-04 00:48:34
443,33895,2,19,4948,2274,99110,38,811.7549067402714,720.6058625657258,984.7956842238912,946.2197202429415,916.1265311843451,817.2291218773001,618.7903496878481,99.38574671195354,156.64760355452833,850.483704393455,212.57330746362203,328.05790160568836,217.6156708265954,14.996895386530596,430.761114058968,272.77081479259004,708.4366490749164,181.347105872674,24.259462810418132,543.6577368488188,491.515447481636,469.56082194053363,385.90984507835367,93.8466632395858,212.55407805042782,422.1595860044701,593.4707472949481,724.909502259494,10.111501577485527,764.7288847840483,345.4645988322622,216.01029365090073,BENIGN,2025-12-04 14:25:13
21,3696,153,95,15331,9820,58445,116,10.89671564047745,96.56443326688402,802.8026541076382,166.20868487681471,24.55986994567272,27.077302355044353,148.00594927114952,23.843413617158802,74.6814868379404,578.1125402626333,934.9968541322233,90.11675394423068,808.9405225143156,130.67271247156376,87.33058339919918,433.77798674975844,703.9339532425793,608.5153414209989,66.18013974189584,670.2103840210877,571.3630162454675,549.4959226942987,127.37713773776582,202.06181783642108,83.1125773215915,895.6140080612253,615.3355549777161,319.5620727639671,265.07738076596075,71.99449379766843,542.8930822497945,10.993516476369924,SSH-Patator,2025-12-04 06:12:31
3306,5029,5,13,3306,4669,31864,26,480.8951650055803,609.5118249890489,465.08459440009585,530.3841581721219,384.8669386406627,989.2786022512036,219.36660761504967,818.3811085814568,751.433956999442,502.234779964165,190.2619989978116,442.29220060158445,870.1233480254008,577.9343019174736,89.39924775541918,343.7223706858468,682.6332265622079,403.31518393401353,186.51280500659385,639.1798984196988,620.2421191460559,885.376364264096,438.33825057887066,908.8503978046678,827.7871245192679,756.2215073401297,341.4926538452017,323.0929091449989,32.166767568097555,423.83091248408664,98.15009365031891,197.3589738386834,BENIGN,2025-12-04 11:47:33
80,2971,27,24,4735,4462,94852,47,738.8053979262694,941.6448692359937,558.7350646392638,627.2402102156675,534.7574390327775,33.17484519210645,558.8919331354145,359.2646412210455,501.25462621372765,575.39739241519,974.9000093815422,256.23523577782316,903.2254383604721,587.5209888226481,314.1201086679697,858.3967343245235,288.7340038611709,682.7262650488644,668.4216281788779,192.14147431023932,854.683127293915,425.2932989640985,158.27555713988406,502.58302622598086,939.4830952440307,99.44241000600684,459.1195594309864,19.23753387697613,268.4379344056708,85.11267619893015,51.39220619898466,819.1760693048091,BENIGN,2025-12-04 05:56:25
21,42797,15,45,1067,4893,6425,96,571.1507475320492,862.1611495690307,666.0771071493546,546.3136196454186,560.6358615497331,155.22697071806812,732.5289493577029,874.250217127403,79.47745039238097,555.0987410569309,284.6601856145905,47.308188804599084,130.69394108742526,67.40524798803239,333.90457482350945,579.3848494979835,710.6360897184411,452.72969638323747,632.8561777513277,24.04126444843191,552.2198895765505,721.6615414384676,251.22399901846637,418.8992581031974,430.4656237242349,419.88222795759765,419.4844160779291,747.0631875221718,545.4808069243186,470.31631026411844,361.287180087616,932.7265013230218,BENIGN,2025-12-03 20:36:55
443,17406,41,19,3076,2041,69272,34,342.5484955381395,295.1554099107412,626.5353083318963,794.141995218178,693.6894475925963,165.59040779093394,444.5403710263354,54.747867697097384,323.16200312093156,355.3565986557048,19.13797769282144,832.322050990061,240.11700607307372,875.0246197938036,995.6823392417048,852.0143701384776,779.2527729775401,404.44345001278504,221.69274082936542,903.5944120494693,589.2834531371518,787.6923436121666,709.8029665612931,978.5182802486236,526.3184223574412,821.5493216552682,131.0457564902594,226.61037794913298,795.6494443297873,32.661619454974925,202.5098020088243,246.6929746686698,BENIGN,2025-12-04 15:58:00
80,4856,728,227,19270,29299,3384384,4171,154.81797036699908,945.9231973328205,995.7329188650149,54.748433811189216,927.3737766290916,21.349409605167956,208.42999430056898,513.1856492522662,7.741973215492415,982.4841207972911,90.87636333502469,627.3080159930681,594.1309603053566,721.4882031643566,725.727460292608,6.313473698080219,39.53661491841343,609.0599090797278,478.44648166038627,380.394361045427,244.33420505732207,351.4756088176691,589.876028120828,19.351123140874506,722.4440011119821,839.5345902244914,991.0511185622403,17.236336461957325,544.0636039639637,253.84677394183151,535.4091069425937,531.8312382836364,Bot,2025-12-04 13:31:57
80,5426,19,8,2011,2064,72342,49,38.97238411143012,917.2705713152279,622.2184737992103,27.888245987753525,67.43164328929907,658.8834474828352,99.69682459956819,94.10670413275312,216.4026602116096,841.6146914992935,848.4855973592851,987.5819098474291,562.8843627214786,966.062800651408,382.11959298069974,99.55047780255244,96.9244114486647,399.73524580618437,19.723742017055514,217.21693911842522,137.70869117432926,227.48507849324272,907.2056311949682,737.8311460216886,193.74605502784004,913.3397957825229,939.6878921298888,768.7713517429534,783.8647766845452,937.2866310280534,234.906235427494,653.3650430930632,BENIGN,2025-12-04 03:08:27
22,15582,21,22,1860,1585,28240,87,28.12284914171692,753.6833330776608,791.9065014254212,836.9594495526402,870.8526215341464,147.16080472010017,514.1604308827224,625.1198922790727,952.3197019122061,652.9031962532853,978.0424479592216,474.2056278278674,820.1937750371362,536.6842853013328,742.6313617579611,455.3444595999494,274.8639939877157,954.1989552903475,651.8042445104334,368.9094796332765,337.7040234578136,473.04208932370693,30.896588844222528,732.2972171122709,521.3954818323434,251.17936447670752,877.21705188046,385.1303382249932,172.652679745535,90.8463784056256,770.2181999835792,928.5601579296571,BENIGN,2025-12-04 08:56:16
22,40295,32,43,4011,904,66853,53,650.273825552204,458.5968598757849,169.65274984080347,286.41565223500777,534.9152653399948,656.2827234812939,100.17885552053363,377.45978643330335,913.5668801491449,850.8516850655926,922.9048697693075,292.5789103416653,485.188682892548,40.89781430598827,588.3020721045199,827.3436631190608,605.5581561719489,452.08742051908035,948.6596964256909,90.71004925450865,365.11659229823636,900.3253847664433,472.1579959298199,147.40141376364136,672.4501911324509,781.6865572005827,479.8811457033582,94.97092961600362,114.23871183469048,363.8128588330881,305.05516317522154,591.7438864985568,BENIGN,2025-12-04 18:42:14
3306,4347,34,13,2650,3240,86409,65,84.55187034688628,246.16106659391167,682.5666754583814,712.48521037463,901.8402401489042,689.9109006592331,287.2461937992109,866.1953840464136,973.8986237410041,476.5329879350438,659.6973789584279,381.29689720186286,790.9523958678242,570.4794370613768,497.6392577407354,357.29612496002716,425.30413351295783,742.5171791495382,700.0939249891593,696.425531662291,460.39061864560614,170.43023171642102,81.31268576244821,790.8829934515431,832.6700476543971,693.1667247158664,426.80724533338565,25.085225504494435,263.6288461540334,858.1375651284351,610.3866225063537,159.4343362607916,BENIGN,2025-12-04 00:22:03
443,37391,18,24,1219,1064,71807,89,126.54817619162473,730.8628353239287,270.00540341095325,357.236151531825,157.16001678208758,369.2709117180064,615.1021623951839,136.84786373257663,755.012903630804,327.65814020152527,995.0931497881818,215.20499261068727,319.5295174346907,34.19971562199675,995.2696928572756,147.34146518713143,289.2127656365271,965.6921728591082,538.6741190512042,49.46543636545875,758.2850238286478,334.07944422792156,138.8714229600797,291.7884230983662,258.7920498120188,577.5617406750064,553.4562850763762,325.924699329882,728.3452031304447,754.6484307653806,180.27193256345353,650.9613607837415,BENIGN,2025-12-04 04:27:09
21,8479,28,23,2650,2310,15403,73,647.5737103428896,349.52132506489585,103.14272262904079,959.3141266579689,686.8696098973874,477.4845522429002,725.0383778655216,322.9229853921409,545.7635614492085,501.4075102781977,984.5306754725578,489.08994576226183,802.572671188704,392.69961914654783,887.8649521145489,482.5925346185067,489.43191037744504,858.331533337553,297.32055726896425,486.59524238226834,261.9341202370258,574.8813936878149,307.9869496230334,434.6382432508351,181.92432205855448,838.2339884954015,248.46390090289904,46.58357242934941,839.9240763326899,850.9417686469362,749.0030034751895,438.9102075624449,BENIGN,2025-12-04 11:08:10
80,33131,2,14,3698,1061,46177,48,9.334446261294982,295.1561447439741,968.3920112429665,364.5935951199494,899.1785800070419,313.27114004684455,885.7087475502641,157.9254760423946,993.9024561653545,211.71394538658805,485.04085155346434,939.8514070747441,550.6210196349384,515.0832671925414,493.33761369611506,113.50648220684245,399.80183045249515,363.19897195744176,924.1795230174989,477.74837032325377,372.0088285892314,728.5701696525878,411.1856214762426,12.532402757691074,444.32420517513816,763.5414083061784,380.0460644703273,982.7566624578124,931.4153437839857,193.77644209778856,30.259295235203652,126.63604260457318,BENIGN,2025-12-04 16:23:37
443,23597,29,7,2583,450,66193,57,468.98209919270005,584.5631958477405,636.3970836589795,482.94901502461363,953.1786803706593,31.04075730455469,527.590393154545,856.014249661355,350.4345384083246,680.5488376218381,777.2797725770995,680.2049178332331,526.5048050219743,506.19943593399177,272.26662701497384,509.4511636063017,915.4554409131938,793.528412640734,950.8423551045091,413.3551069850224,74.51493597396053,671.9992487162353,530.7498518774592,550.0552800899109,81.93350817640588,514.0387804337875,976.136245510218,860.4268522686946,558.6887717984835,462.29123797713277,869.4647148814763,637.1948587442616,BENIGN,2025-12-03 21:18:03
22,6109,114,170,13514,17900,164648,168,915.1939155213877,529.3889158446372,24.232358237090356,703.2701505455528,440.41102396837016,68.56906506895444,333.93380286384297,306.4923826935354,801.4297960297645,421.8371053518393,452.0105398287343,195.42169221328533,305.3656605858164,334.05185162897266,908.9812903415548,695.4755201568526,804.1200171151515,125.95935712024308,443.3326624102324,86.26783002583672,892.5566946221961,778.714335843586,744.2175630015655,591.2286585590234,832.4910769097305,642.5225631844361,922.9311831769645,938.4630244579689,373.53179646115484,541.0794120005717,928.7918965087005,862.6095658356633,FTP-Patator,2025-12-04 02:48:51
22,43789,30,15,363,782,70660,79,411.2265138367682,149.30767498176056,395.74015609158755,559.0924603215865,94.81380314301569,300.43103236068504,443.64196334303097,268.21385370196725,589.2911178136786,136.6713571122078,824.9372433187842,690.9672972539228,1.737960426689833,317.6768841971027,250.3475525624158,877.5677370201289,740.91962839573,175.18880726896924,609.9735493054408,522.9642369430114,0.3658077448654984,891.3328202222694,223.11970214018595,992.8897987994037,5.6595430319884565,137.93982582302056,626.161234030771,986.4554913540869,434.7099328792018,157.0947363488059,948.1505914070685,49.866328359972954,BENIGN,2025-12-04 19:06:54
22,26901,28,5,465,2251,98721,96,989.386610165944,169.8927305038157,161.14089060044455,117.33712934152918,320.25122690689886,125.79718547971352,780.8352370225172,184.73686214906604,334.42942439301623,176.56020141181372,494.3827843787583,247.1039285326606,968.4036974627023,642.6268487827797,125.60799702068215,454.95780376474784,160.70701617874593,706.7827585923295,922.5240399399686,91.6784829574644,571.5156672750526,573.9436000331222,350.08804002498596,329.60884639309427,700.6970535669609,967.6843871587811,568.1116174983426,994.2948227628722,401.3668211558469,759.1031084040978,683.4178570198789,403.7569579700108,BENIGN,2025-12-04 16:15:49
80,6085,585,82,12581,15958,1960394,1839,440.9319331377549,965.9894151044581,844.407304065526,311.82257167678176,457.81135084466274,440.3100418816802,58.79877320830851,688.3452937802688,225.98199556680441,69.01103044819756,639.0299951191524,176.62606729495133,125.10533259297196,408.69271316930246,6.45259772086737,375.4272128761244,900.5940706018774,955.1119974019373,802.4652538980513,824.4687761171679,25.76666719244891,891.4522808604461,874.1674590432418,342.6549375651403,33.76234659985167,535.9687156707264,828.7741302599538,646.8141091846825,695.3215432016601,812.2281803083462,514.2281357151725,859.4304750770457,Bot,2025-12-04 18:38:11
3306,17005,39,12,1179,4396,26022,13,214.95848446354492,455.3896529200523,751.9429807747579,469.78520260117585,377.1722970238053,930.6746149792734,140.84317433803517,378.1522329643653,933.8747121696208,276.56346672771116,186.2372833559599,178.9751237767455,428.58225592007403,113.03824973817989,980.378560323251,429.4691559525099,857.0472628226173,335.01887428973487,0.2110535405005498,156.64896488523596,296.5023597840096,617.6888707873046,606.6690871362389,894.598009958983,174.8551013620201,797.9201063168033,444.7764243468313,713.0899931771601,702.0921012835885,852.3756670138083,862.4637526604508,631.1937980750765,BENIGN,2025-12-04 19:36:14
80,34298,17,22,4101,2108,24902,10,419.4088064125023,683.2621204100941,389.7937413618927,887.1451620737221,986.4373515855943,45.52287785652975,601.1932803463174,431.6258876768463,953.5913254210882,128.07039633745444,677.8079209398564,728.7662744311538,741.5915863126493,176.09957823597566,458.193803570163,424.6899658635337,379.0583396492655,475.1602657877426,701.0299859048738,336.2843094701624,714.2212126382436,98.93781076095432,821.0628848604205,712.7564434020492,680.5977766000334,841.8096146057578,980.4317001379515,531.647742212427,1.0442984947459655,539.1719821183094,845.8578150348604,479.9181095079794,BENIGN,2025-12-04 10:09:18
80,354,2047,375,331325,15234,7234800,9026,861.2356459993737,616.2812884166041,712.0662719110653,840.631346288744,77.32747011549156,716.1770334329353,165.2221876002321,436.7163899363864,66.56057605729792,490.0242244507037,518.3050112316721,756.8653595958527,307.7344067132085,121.77474557310542,910.4050079687377,391.53898642427856,353.0079648250828,298.2728318558292,898.3045563848082,569.0426573851416,413.72500444792627,248.1115303496424,812.0681746574485,782.4959378473001,234.92870206623283,164.82855108058703,400.7714077735931,195.44075606424815,42.36152656938819,979.0039025276293,329.7120450022839,753.815901077776,DDoS,2025-12-04 13:30:57
22,2798,49,20,1641,4714,17023,48,735.2929867321794,549.1480092225232,901.6237984179752,841.4724348004398,599.8684072647833,580.5076878726533,782.9856797213691,540.5536182067838,619.5246295044988,644.9694992920971,701.3380533910952,305.3182602179713,427.4142304605425,967.3234022359862,736.379887346116,21.856931589117835,394.89908803739837,219.06698639324551,586.2941922712288,600.8754119029704,558.1753263369061,870.2127020878062,9.839974738848012,326.7128541932274,642.451418202997,91.12859572919984,629.4488169128864,939.9535960234971,830.9318608576907,866.6516727373137,922.0717714299645,769.947259595537,BENIGN,2025-12-04 04:33:24
443,25511,21,45,4793,4558,39286,70,20.729276716501822,101.94193171435816,129.92396721991716,47.80443130069012,476.6788569930807,860.047744691932,78.95764416324592,231.28051229205604,81.12201747449954,187.60711290518483,571.965640809128,485.22291637782644,934.4360904137899,794.3435018406159,83.26607535394992,421.89657971461656,512.4164691868458,644.0547063640854,815.2642207329134,688.6133930609649,592.2720530741384,988.4508533263052,743.9798985641974,348.1297431984713,881.6022496050413,842.7905814143932,698.9127343498391,749.3598018197073,565.1976620145335,256.7670512854483,723.6351616032933,114.02264211522473,BENIGN,2025-12-04 13:51:28
80,46817,10,36,455,3643,75709,59,248.97814566532884,174.9293645115022,690.2234503060041,821.4040493488536,293.79589917024083,236.51476794278693,173.34290486248582,114.66788532210015,53.33236471427705,464.83435260561043,580.1979748028822,357.7340090232318,259.2450120281715,181.68954263188164,298.23394532045324,856.2795094837718,356.057851049437,365.45017148219904,770.8488768178914,203.35896421080767,495.270798019444,563.5065375023313,25.926736795706674,483.64218547153104,947.4225885349117,969.1484005035858,244.25280633682002,282.2729794881903,726.188121857033,16.46236888393893,38.87130905519154,480.8103393779655,BENIGN,2025-12-03 22:59:14
80,916,1302,89,107475,9550,1202758,7850,799.8066902248269,133.55860768093552,23.9779622147428,690.2361017768334,117.09525938037902,899.7123087664847,46.37432650214313,288.97502415133147,246.96065096060016,478.50997335646616,400.65742578722643,870.3873244565757,408.7616489037653,166.17901105745935,141.4996643526376,77.38705580255223,153.92054359334338,308.9758271754532,172.1842567429198,21.949371717603583,433.0105896166848,727.5884952413622,799.5022085023377,448.3190462819876,157.65879881442822,718.4532369081587,518.7171507476254,231.0159378393727,914.11491339012,404.9860721217046,287.5688094047945,514.7880953264057,DoS Hulk,2025-12-04 02:37:38
443,18222,1431,17,152230,3318,5622162,3804,333.4820162675023,162.496932308677,591.4515820847548,472.05970346874005,696.5494817932531,85.27133412845878,517.8274524487098,596.6446941082497,746.8695233505649,642.6197239993141,72.45676475001561,870.1416474508835,648.5117157355153,757.5924486454958,780.801258236489,32.551582080704186,598.1584452171494,137.3796995785368,819.5567909436196,572.0153398182404,38.528940049520564,669.8994026084296,798.3232799654805,982.3173216527941,325.7779233206741,332.9669777221299,131.1724560634674,903.9538654670552,215.0902459763916,569.7355783338495,346.13131230621485,211.9769513769336,DoS Hulk,2025-12-04 11:59:19
80,24563,45,9,807,2204,97642,53,592.0634605690954,191.10711972377769,854.7546054421424,644.9706558542695,772.051200767403,137.41455683089387,521.3847033080305,553.6413936561846,739.8520376088801,205.55601494479413,417.7177691012434,955.3486471954014,657.4622577909649,268.9282521621439,904.3239246062537,364.6067371610275,23.001527566407056,99.77545767695617,504.60640628822006,854.1050208392165,382.3323523447962,811.1670675166515,93.74036280150932,517.0817164542206,804.8823666993695,696.6718375440497,940.2406917344371,677.8651989267001,802.6143356314356,773.776606432814,80.12428125955617,705.8489873492639,BENIGN,2025-12-03 20:14:42
443,496,358,389,49559,17380,3655674,3562,684.2792611273265,638.6794312444797,935.9991157156774,23.1528379729542,184.7409366805015,524.9011566186506,548.8902400493608,606.5062263551207,607.3209753505705,872.8333818609017,545.9697208105135,440.9236921743279,852.1622820669088,886.5233515859863,678.6030578520418,283.73361477054635,116.36293083903826,658.0711780188623,383.1536693023616,650.7748536204651,641.7355963560967,190.42809809413208,448.4624132062366,655.9802330299427,105.72706437728618,238.87498668212092,516.1684293578271,523.2111995924943,515.5673194238738,697.2751023390001,37.411458185634515,379.14223970485716,Bot,2025-12-04 15:29:32
443,295990,16,7,3049,187,5597,6,826.006788754972,108.24271224120375,853.2858934123601,807.549888214442,15.625319159003116,940.6145365716985,44.858133053670926,580.432758474442,583.7190492723204,477.6062378933789,678.5784609347659,49.06204654140134,92.02895901602626,711.1523430689754,806.2082027300775,12.646744792422115,144.02525217360505,470.8500163462011,101.60744247569076,581.9800888858118,772.1900500524097,820.9265423691386,737.2671474294046,198.70750246898515,845.173772793283,2.987464492198888,866.4156375079554,34.684479120388964,614.2424210533775,977.7302162269807,734.4119187271672,603.5963665545372,DoS Slowhttptest,2025-12-04 12:52:32
443,3904,640,613,98553,26141,3528884,8186,580.0456188417916,175.7531342460309,656.6664424361429,464.3625680760388,99.51820050052862,864.6192698800568,548.6760683208631,358.1785117511027,924.2589928623304,203.1560687744123,730.6078995277232,768.2963125032347,870.1468559319989,58.32275398764264,884.1926765639009,359.5068532741076,99.41662170126342,427.41465333884867,105.71562476180185,764.5585449322967,472.6594006526421,612.8208219080815,453.65597383699816,85.43157252859635,453.7776144232901,335.2380699687497,611.2139591450134,479.41174866763123,265.14262417332566,432.43457548702025,537.965239769713,471.48213557957905,DDoS,2025-12-04 12:46:29
80,988,3075,877,207130,82650,1791016,9589,878.2788383408702,76.09874653589877,374.09377715606496,895.9676853991049,502.9902114506417,703.3480664830279,828.2145369067839,852.511603803272,730.2444374073343,308.3680666531606,738.5366830902499,871.3611662516847,316.42238728247827,645.2478175791609,561.3040772414915,140.1612729367866,6.273678531735882,379.5194712545794,647.7891798517838,666.2074228388007,439.59947238119076,267.0571997470141,634.4455000229108,294.7387092970829,723.160984748741,581.8354059496932,427.57921388773525,913.8534554951979,688.8263902349603,987.7698660239029,964.7576203228314,985.9053406109329,DDoS,2025-12-04 10:26:28
22,25446,30,44,3142,4591,51270,89,755.4323733800018,9.495417079942282,447.60254485821514,872.1020091078832,979.946513819698,504.2081915966089,419.0286611129932,77.57680245892462,833.6953281959047,61.886953280317236,447.71820419042774,920.9318425079376,946.8029907812546,531.4646763760858,544.5646909206245,135.60980161547698,28.002907767240902,733.8832441525612,309.36796919339884,329.3979465918805,957.9277499084606,478.4171061136706,121.93565011460528,872.2954936356667,646.371885124765,525.5074522795594,37.404319391630466,19.478419506175683,747.1267544392759,694.396500435021,638.3500512988702,711.2106118878851,BENIGN,2025-12-04 15:28:00
21,38909,30,9,2166,3190,12122,75,828.4638133053033,489.4483562047608,193.85552651987803,628.0909102366121,895.8457501754365,542.2680770161809,950.3005272594418,594.5215915582849,725.6652575312243,727.2026865634757,872.4024616302769,75.02906486422867,398.7729450843913,807.5019799011326,409.597545240069,306.1938035336157,185.46273179153684,401.37196053766024,680.7763405326131,532.0143600036848,279.4194874430239,528.7242502678494,806.6321125544367,511.431852169787,350.6610717201749,194.22575474567694,387.44029758606814,691.8704603397978,950.7820882136197,833.8192006381478,5.472584348819365,298.52482338269135,BENIGN,2025-12-04 05:54:15
80,48516,2,43,3287,2737,89969,39,452.3120682096021,263.6537279639901,675.7383576688535,59.65180489631139,383.712367247793,253.3731772491564,575.776381521093,99.99583154277735,192.08784123528423,419.37852811740316,322.7652756328586,530.6269919147094,580.3080904781466,428.88687571442483,511.49587534872,891.7798223710556,942.0930858067635,805.6348305143232,604.2624688441541,177.55520496745913,397.3844703635584,960.014158103647,290.30109661871694,913.6572099177664,954.3968308667735,221.2821254509284,663.4879105067358,433.24054421058077,114.10453249628671,50.59420051082808,951.0757400925203,690.5956987864378,BENIGN,2025-12-04 08:14:06
443,25409,4,38,1570,4152,8472,98,2.1883545514287395,697.245637835438,395.1536390022443,726.3974031894775,643.8583568303768,852.7759424370345,449.4915401794581,391.81237599466414,986.5113245794798,742.6154792857898,895.7724991262915,27.34259149090079,267.9140163707452,439.8550359465794,594.2191206217614,9.812517194657477,646.7627370692207,945.6585377180616,643.2923031022392,686.2380283944522,765.4770769918927,557.1925620280492,110.21823251637596,879.9392064139503,221.63527385360504,458.4863973582335,62.16392403611248,252.25327844867485,226.04248206984533,120.91743649102938,132.16097396054238,307.393416197411,BENIGN,2025-12-04 10:29:54
80,39409,18,9,1541,2401,18125,5,341.8629994517488,393.73433917328214,634.9551033874568,65.18794266747163,869.2100799726214,308.7237792794979,724.0092747368104,162.3434754859564,763.680223737888,20.301328649215968,101.9062235583128,619.9093035751221,847.5664955140552,113.07737467789214,366.02707850015724,278.30878384255755,707.3891375340476,451.80786174446996,577.2538522522142,978.4954205872547,732.6748950781123,85.0551109846528,1.7630309160302504,805.7148596046164,32.33060214257044,963.1027068604566,495.03062631102256,814.6610868499519,631.5307893276462,48.33461509469694,361.1248045129574,959.081120221665,BENIGN,2025-12-04 00:13:21
22,18430,31,33,3386,3901,2014,37,691.8228413264662,875.2799841876308,337.45608105439817,72.09498341524278,950.128961536156,213.91420915228122,931.6691983801335,539.1238623330306,297.47658667065366,806.4217768737864,394.12710331273104,177.7771850133666,875.7447131883888,163.61467955629072,349.20855474621726,294.92324050212335,248.6092173593465,877.9099878168856,845.615734398909,652.4256884772411,109.63906785182542,365.9078272960157,333.6826824146708,791.306885286474,564.8052709920828,761.6487151003695,678.5297269168334,385.97004624679664,133.55758545574258,166.44577037171203,357.1575287638674,478.2877553058449,BENIGN,2025-12-04 17:01:04
80,25470,41,39,2184,3653,98616,3,723.2331635458174,752.7616336863671,885.6006554634794,327.8377833981585,937.4520170739478,370.8880106630956,620.4996236221735,284.2592757410638,5.957736448103379,245.75510474240502,514.6151838391062,302.84124530423264,214.7009929861563,591.3975250345642,51.60734775895015,668.7066302040123,441.6798074442653,699.0444917092761,591.8728484889236,249.7547853635812,644.1914623902483,248.4708694963066,829.5215105249426,258.32026771761383,802.4316409663102,601.0740868392623,989.621506443871,24.63992053245967,389.8520746425811,294.20245485472327,205.07515441528534,628.63506747952,BENIGN,2025-12-04 13:50:03
22,13982,45,11,3707,856,60271,8,853.7947543726672,349.89781761079684,895.9441126052076,938.2455651868441,733.5841757008519,572.5212151737392,683.3205205206842,37.2285575281891,246.26957354784585,857.5240266379599,803.5373661307177,14.791406901048854,629.3871358526585,395.5282741368904,486.10208452941407,603.3823220420699,393.8822912847219,678.3840256496617,287.0518132259372,174.79290512498557,647.3292458407665,629.9234230273228,602.5933646080093,285.6873631125089,151.88989525848595,44.96534995152302,818.4205146508682,606.1988241208817,104.07446238831596,664.3961320101599,758.1245581785664,310.84741639265866,BENIGN,2025-12-04 11:29:26
80,33747,1,34,1187,554,92122,52,954.5606031925001,782.7136690480376,612.2626435219589,748.1759729038876,257.35920349112354,711.8421518644618,209.35374729991008,840.7104808491243,13.075345762498468,215.64040859318,131.07324925447338,147.60992236568504,709.5984365923448,326.49710046486524,416.1335886418994,666.1950537356591,125.68984044241304,794.2891975489575,776.7290959530685,844.4265424043167,413.51441119314956,357.0316064008036,766.1426327287727,804.128816958671,771.8736056975578,338.6379299013557,93.82835194596007,931.611166472383,815.0458332985605,768.7466825654903,219.27003726017125,173.45589791808592,BENIGN,2025-12-04 13:06:14
22,55307,36,25,1380,3859,80096,76,928.8831111398435,558.5509668856595,807.9238714613273,339.9686669093611,135.40290163629587,663.5216857177318,24.646478247953517,844.397196439812,251.5684389495444,974.1917404832681,209.22548520128626,494.5184808396801,39.308630251048136,325.2147111577739,390.0658277758665,303.1755828053934,431.7711839841869,8.456074878611552,938.3374909123341,152.88074501806437,621.0622869065404,981.4266514899575,894.4261453660548,582.4410259449595,623.2872113520713,635.8826589103701,550.6139207857055,366.4258249248997,621.8836574670923,14.76098173682805,785.2752173112667,288.2025206790958,Infiltration,2025-12-04 06:36:24
3306,34682,23,6,873,781,32366,1,374.0696243288614,780.8607111662322,200.71907046809244,500.8106804858844,339.3780979862482,735.9755611201655,308.0416279663227,369.7421060426819,251.9664150322689,765.887534170706,550.4570953032875,955.9810016301004,646.3752760517038,161.67129597724795,572.9614510926093,50.91274542216073,842.7232906882957,118.99143302193005,800.3408848141305,302.93793131480663,899.5888539976771,697.3872702226658,870.0769950432201,43.00988411594597,322.28625975077676,179.8322250767347,792.7062239520658,298.21909458580933,36.39744804457579,523.1646783936548,458.40299366943384,396.0337339333887,BENIGN,2025-12-03 21:14:37
22,25028,25,7,4597,2349,71942,66,72.89207042033674,267.9498266045659,772.9050941170593,847.4379058822466,206.22094236429356,417.559900840336,680.5468542580682,575.4688000991547,914.1417151323249,304.24514431238924,56.223401006670784,303.1623923800272,751.364999479,916.7422785981421,308.0644165269111,962.4270225894539,261.78695634865613,455.8837571971258,278.61426357673525,189.9516876824766,532.8595886378736,362.4841926495611,831.2981789429407,216.99594745122752,836.8517460999537,257.64856938009774,734.1467774859011,564.8187392633157,164.96615736903408,838.0906757330412,298.0276618017668,192.01140044525744,BENIGN,2025-12-04 05:24:22
